,rooms,renovation,materials,facilities,prices,negotiations,floors,total_floors,city,district,street,living_squares,home_area(acres²)
664,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
665,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
666,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
667,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
668,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
669,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
670,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Mirza Tursunzade Street,113.0,113.0
671,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
672,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
673,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Mirzo-Ulugbek district,Avihon street,39.0,39.0
674,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Yunusabad district,Avihon street,76.6,76.6
675,1,Rough finish,Monolythic,1,49837.42,0,10,11,Tashkent city,Yunusabad district,Hamal Street,40.39,40.39
676,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
677,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
678,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
679,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
680,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,residential complex Parkent Village,74.0,74.0
681,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
682,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Yunusabad district,Street Nukus,128.0,128.0
683,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
684,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
685,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
686,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
687,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
688,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
689,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,Hamal Street,116.0,116.0
690,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Yunusabad district,Hamal Street,45.0,45.0
691,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
692,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
693,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
694,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Hamal Street,43.0,43.0
695,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Mirza Tursunzade Street,113.0,113.0
696,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
697,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
698,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Mirzo-Ulugbek district,Avihon street,39.0,39.0
699,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Yunusabad district,Hamal Street,53.12,53.12
700,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Mirabad district,Hamal Street,53.12,53.12
701,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
702,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
703,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
704,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
705,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,Hamal Street,74.0,74.0
706,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
707,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Hamal Street,128.0,128.0
708,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
709,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
710,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
711,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
712,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
713,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,1st quarter,78.0,78.0
714,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
715,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
716,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
717,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
718,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Yunusabad district,Makhalinsky gathering citizens,150.0,150.0
719,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
720,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Hamal Street,113.0,113.0
721,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
722,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
723,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Yunusabad district,Avihon street,39.0,39.0
724,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Hamal Street,70.0,70.0
725,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Mirabad district,Hamal Street,72.82,72.82
726,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
727,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,residential complex Shanghai resident,73.0,73.0
728,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
729,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
730,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
731,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
732,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Yunusabad district,Street Nukus,128.0,128.0
733,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
734,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
735,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
736,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
737,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Mirabad district,Hamal Street,68.29,68.29
738,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
739,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
740,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
741,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
742,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
743,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
744,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
745,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Mirza Tursunzade Street,113.0,113.0
746,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
747,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
748,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Mirzo-Ulugbek district,Avihon street,39.0,39.0
749,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
750,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
751,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
752,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
753,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
754,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
755,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
756,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Mirabad district,Hamal Street,60.98,60.98
757,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
758,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
759,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
760,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
761,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
762,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Mirabad district,Hamal Street,53.12,53.12
763,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,Hamal Street,78.0,78.0
764,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
765,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Hamal Street,45.0,45.0
766,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
767,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Yunusabad district,Hamal Street,70.0,70.0
768,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
769,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Yunusabad district,Akkurgan street,43.0,43.0
770,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Mirza Tursunzade Street,113.0,113.0
771,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
772,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
773,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Mirzo-Ulugbek district,Hamal Street,39.0,39.0
774,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Mirabad district,Hamal Street,68.29,68.29
775,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
776,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
777,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
778,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
779,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
780,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
781,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
782,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
783,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
784,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
785,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
786,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
787,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
788,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
789,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
790,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
791,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
792,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Yunusabad district,8th quarter,70.0,70.0
793,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Yunusabad district,Hamal Street,37.19,37.19
794,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Yunusabad district,Hamal Street,43.0,43.0
795,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Sergeli district,Mirza Tursunzade Street,113.0,113.0
796,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Yurtabad,56.0,56.0
797,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Yunusabad district,8th quarter,70.0,70.0
798,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Yunusabad district,Hamal Street,39.0,39.0
799,1,Rough finish,Monolythic,1,49837.42,0,10,11,Tashkent city,Mirabad district,Hamal Street,40.39,40.39
800,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
801,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,residential complex Parkent Village,74.0,74.0
802,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
803,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,residential complex Shanghai resident,73.0,73.0
804,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
805,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
806,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Yunusabad district,Aybek Street,130.0,130.0
807,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Hamal Street,128.0,128.0
808,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
809,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
810,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
811,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
812,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
813,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,1st quarter,78.0,78.0
814,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,Hamal Street,116.0,116.0
815,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
816,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
817,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Yunusabad district,Hamal Street,70.0,70.0
818,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
819,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Yunusabad district,Hamal Street,43.0,43.0
820,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Yunusabad district,Hamal Street,113.0,113.0
821,2,Euro renovation,Panel,0,74500.0,0,2,11,Tashkent city,Yunusabad district,Hamal Street,56.0,56.0
822,3,Euro renovation,Brick,0,87555.0,1,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
823,2,Medium,Brick,0,42500.0,0,3,3,Tashkent city,Mirzo-Ulugbek district,Avihon street,39.0,39.0
824,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Yunusabad district,Hamal Street,60.98,60.98
825,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
826,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,Hamal Street,74.0,74.0
827,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
828,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,Hamal Street,73.0,73.0
829,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
830,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
831,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
832,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
833,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
834,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Hamal Street,63.0,63.0
835,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
836,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Hamal Street,52.0,52.0
837,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
838,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,Hamal Street,78.0,78.0
839,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,Hamal Street,116.0,116.0
840,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Hamal Street,45.0,45.0
841,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
842,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,Hamal Street,70.0,70.0
843,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
844,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
845,4,Requires repairs,Other,1,100000.0,1,3,9,Tashkent city,Yunusabad district,Hamal Street,113.0,113.0
